date,market_close,stop_loss,buy_stop, balance
1/12/2017,457.51,342.83688168816883,465.2884478447844, 490.78253410043544
2/12/2017,457.63,342.83688168816883,465.41048804880484, 490.9112611317398
3/12/2017,460.3,342.83688168816883,468.1258825882588, 493.7754375782616
4/12/2017,466.67,342.83688168816883,474.6041834183418, 500.60869749000074
5/12/2017,452.26,342.83688168816883,459.9491889188918, 485.1507264808703
6/12/2017,411.01,342.83688168816883,417.99786878687866, 440.90080947000064
7/12/2017,406.33,342.83688168816883,413.23830083008295, 435.88045524913105
8/12/2017,442.56,342.83688168816883,450.0842724272427, 474.74529145043545
9/12/2017,460.0,342.83688168816883,467.8207820782078, 493.4536200000007
10/12/2017,427.35,342.83688168816883,434.61567656765675, 458.42914023260937
11/12/2017,508.7,369.25138513851385,517.3487648764876, 545.6953402043486
12/12/2017,620.0,450.0410041004101,630.5410541054105, 665.0896617391313
13/12/2017,683.99,496.48959095909595,695.6189928992899, 733.7333511821749
14/12/2017,679.76,496.48959095909595,691.3170757075707, 729.1957233286967
15/12/2017,674.95,496.48959095909595,686.4252975297529, 724.0359148239141
16/12/2017,682.81,496.48959095909595,694.4189308930892, 732.4675353743488
17/12/2017,707.64,513.6564776477649,719.6710831083108, 759.1033036017402
18/12/2017 0:00,784.0,569.0841084108412,797.3293329332932, 841.0166045217403
18/12/2017,784.0,569.0841084108412,797.3293329332932, 841.0166045217403
19/12/2017 0:00,798.0,579.2463246324633,811.5673567356735, 856.0347581739143
20/12/2017 0:00,790.21,579.2463246324633,803.6449134913491, 847.6782283917404
21/12/2017 0:00,782.41,579.2463246324633,795.7123002300228, 839.3109713569577
22/12/2017 0:00,635.97,579.2463246324633,646.7825712571257, 682.2210841552184
23/12/2017 0:00,640.34,579.2463246324633,651.2268686868687, 686.9088935452183
24/12/2017 0:00,658.0,579.2463246324633,669.1871187118711, 705.8532216521749
25/12/2017 0:00,714.95,579.2463246324633,727.1053655365537, 766.9449252586967
26/12/2017 0:00,750.0,579.2463246324633,762.7512751275127, 804.5439456521749
27/12/2017 0:00,739.89,579.2463246324633,752.4693879387938, 793.6986932647835
28/12/2017 0:00,707.89,579.2463246324633,719.9253335333533, 759.3714849169573
29/12/2017 0:00,733.99,579.2463246324633,746.4690779077907, 787.3696142256531
30/12/2017 0:00,681.06,579.2463246324633,692.6391779177917, 730.5902661678268
31/12/2017 0:00,733.98,579.2463246324633,746.4589078907891, 787.3588869730444
1/01/2018 0:00,754.99,579.2463246324633,767.826113611361, 809.896844703914
2/01/2018 0:00,855.28,620.8243064306431,869.821214121412, 917.4804611165227
3/01/2018 0:00,934.03,677.9867726772678,949.9100980098009, 1001.9575754100011
4/01/2018 0:00,940.0,682.3202320232024,955.9815981598159, 1008.3617452173925
5/01/2018 0:00,959.3,696.3295729572958,975.6097309730972, 1029.065342752175
6/01/2018 0:00,1004.11,728.8559235923593,1021.1815771577157, 1077.1341616917402
7/01/2018 0:00,1123.09,815.2202440244024,1142.1844394439443, 1204.767013230001
8/01/2018 0:00,1133.18,822.5442984298431,1152.4459865986598, 1215.5908111121753
9/01/2018 0:00,1291.0,937.1015101510152,1312.949194919492, 1384.8883117826101
10/01/2018 0:00,1247.0,937.1015101510152,1268.201120112011, 1337.6884003043492
11/01/2018 0:00,1138.93,937.1015101510152,1158.2937463746375, 1221.7589813621753
12/01/2018 0:00,1253.87,937.1015101510152,1275.187921792179, 1345.058022846523
13/01/2018 0:00,1388.02,1007.5256685668568,1411.6186998699868, 1488.9641165921755
14/01/2018 0:00,1347.0,1007.5256685668568,1369.9012901290128, 1444.960926391306
15/01/2018 0:00,1271.0,1007.5256685668568,1292.6091609160915, 1363.433806565219
16/01/2018 0:00,1000.0,725.872587258726,1017.0017001700169, 1061.9980082608708
17/01/2018 0:00,1000.0,725.872587258726,1017.0017001700169, 1061.9980082608708
18/01/2018 0:00,994.0,721.5173517351736,1010.8996899689968, 1061.9980082608708
19/01/2018 0:00,1032.5,749.4634463446346,1010.8996899689968, 1051.3780281782622
20/01/2018 0:00,1152.75,836.7496249624963,1172.348709870987, 1173.8266556731155
21/01/2018 0:00,1049.0,836.7496249624963,1066.8347834783476, 1068.1797109530237
22/01/2018 0:00,993.0,836.7496249624963,1009.8826882688268, 1011.1558178992874
23/01/2018 0:00,980.0,836.7496249624963,996.6616661666166, 997.9181284403843
24/01/2018 0:00,1061.0,836.7496249624963,1079.0388038803878, 1080.3991166073956
25/01/2018 0:00,1056.52,836.7496249624963,1074.4826362636263, 1075.8372051630968
26/01/2018 0:00,1051.03,836.7496249624963,1068.8992969296928, 1070.2468270762215
27/01/2018 0:00,1118.99,836.7496249624963,1138.0147324732472, 1139.4493944321487
28/01/2018 0:00,1251.96,908.7634443444346,1273.2454485448543, 1274.8505919206364
29/01/2018 0:00,1177.01,908.7634443444346,1197.0211711171116, 1198.5302207710374
30/01/2018 0:00,1085.5,908.7634443444346,1103.9553455345533, 1105.3470698184053
31/01/2018 0:00,1124.81,908.7634443444346,1143.9336823682368, 1145.375806174519
1/02/2018 0:00,1041.94,908.7634443444346,1059.6547514751473, 1060.9906272930348
2/02/2018 0:00,922.3,908.7634443444346,937.9806680668065, 939.1631529189453
3/02/2018 0:00,971.0,908.7634443444346,987.5086508650865, 988.7535741996053
4/02/2018 0:00,823.56,597.7996279627963,837.5619201920191, 830.2316319589584
5/02/2018 0:00,697.92,506.60099609961,709.7858265826582, 830.2316319589584
6/02/2018 0:00,779.25,565.6362136213622,709.7858265826582, 821.9293156393687
7/02/2018 0:00,754.0,565.6362136213622,766.8192819281927, 795.2963798422637
8/02/2018 0:00,781.66,567.3855665566557,794.9495489548954, 824.4713106996072
9/02/2018 0:00,877.0,636.5902590259027,891.9104910491048, 925.0330571905375
10/02/2018 0:00,851.15,636.5902590259027,865.6209970997098, 897.7672595527092
11/02/2018 0:00,808.99,636.5902590259027,822.744205420542, 853.2981675445529
12/02/2018 0:00,866.66,636.5902590259027,881.3946934693469, 914.1267381354062
13/02/2018 0:00,841.57,636.5902590259027,855.8781208120812, 887.6625654958275
14/02/2018 0:00,919.09,667.1422362236225,934.7160926092608, 969.4283153172761
15/02/2018 0:00,924.55,671.105500550055,940.268921892189, 975.1873580678579
16/02/2018 0:00,938.67,681.3548214821483,954.6289858985897, 990.0807067195459
17/02/2018 0:00,969.99,704.0891509150916,986.4814791479147, 1023.1160948053015
18/02/2018 0:00,911.0,704.0891509150916,926.4885488548854, 960.895228164857
19/02/2018 0:00,938.11,704.0891509150916,954.0594649464946, 989.4900356682042
20/02/2018 0:00,882.99,704.0891509150916,898.0023312331232, 931.3511279004249
21/02/2018 0:00,835.89,704.0891509150916,850.1015511551154, 881.6714734036468
22/02/2018 0:00,801.49,704.0891509150916,815.1166926692669, 845.3873945355117
23/02/2018 0:00,851.6,704.0891509150916,866.0786478647864, 898.2419059332516
24/02/2018 0:00,833.94,704.0891509150916,848.1183978397839, 879.6146724212962
25/02/2018 0:00,841.19,704.0891509150916,855.4916601660166, 887.2617529967025
26/02/2018 0:00,867.98,704.0891509150916,882.7371357135713, 915.5190341849972
27/02/2018 0:00,870.11,704.0891509150916,884.9033493349334, 917.7656937195649
28/02/2018 0:00,853.5,704.0891509150916,868.0109510951095, 900.2459684288752
1/03/2018 0:00,870.63,704.0891509150916,885.4321902190218, 918.3141739815251
2/03/2018 0:00,856.28,704.0891509150916,870.838215821582, 903.1782282908931
3/03/2018 0:00,856.02,704.0891509150916,870.5737953795378, 902.9039881599131
4/03/2018 0:00,866.66,704.0891509150916,881.3946934693469, 914.126738135406
5/03/2018 0:00,849.84,704.0891509150916,864.2887248724871, 896.3855112004633
6/03/2018 0:00,813.11,704.0891509150916,826.9342524252424, 857.6438188508528
7/03/2018 0:00,749.9,704.0891509150916,762.6495749574957, 790.9718239306544
8/03/2018 0:00,695.46,504.81534953495355,707.28400240024, 726.214657986538
9/03/2018 0:00,723.71,525.3212501250126,707.28400240024, 718.9525114066726
10/03/2018 0:00,680.58,525.3212501250126,692.1510171017102, 676.10603724303
11/03/2018 0:00,720.85,525.3212501250126,733.1056755675567, 716.1113123315968
12/03/2018 0:00,697.11,525.3212501250126,708.9620552055205, 692.5273731559678
13/03/2018 0:00,689.94,525.3212501250126,701.6701530153015, 685.4045069432779
14/03/2018 0:00,610.1,525.3212501250126,620.4727372737274, 606.0893551411627
15/03/2018 0:00,608.83,525.3212501250126,619.1811451145114, 604.8277038036291
16/03/2018 0:00,599.05,525.3212501250126,609.2348684868485, 595.1119950783699
17/03/2018 0:00,546.95,525.3212501250126,556.2490799079908, 543.3544874519897
18/03/2018 0:00,537.0,525.3212501250126,546.1299129912991, 533.4698962642261
19/03/2018 0:00,556.88,525.3212501250126,566.347906790679, 553.2192101147527
20/03/2018 0:00,557.0,525.3212501250126,566.4699469946994, 553.3384212647559
21/03/2018 0:00,559.17,525.3212501250126,568.6768406840683, 555.4941562273133
22/03/2018 0:00,539.92,525.3212501250126,549.0995579557955, 536.3707009143034
23/03/2018 0:00,543.03,525.3212501250126,552.2624332433243, 539.4602565518858
24/03/2018 0:00,520.22,377.6134373437344,529.0646244624462, 511.6322017508937
25/03/2018 0:00,523.74,380.16850885088513,529.0646244624462, 511.6322017508937
26/03/2018 0:00,485.0,352.04820482048206,493.24582458245817, 511.6322017508937
27/03/2018 0:00,448.5,325.5538553855386,456.1252625262526, 511.6322017508937
28/03/2018 0:00,446.67,324.2255085508551,454.26414941494147, 511.6322017508937
29/03/2018 0:00,384.0,278.73507350735076,390.5286528652865, 511.6322017508937
30/03/2018 0:00,392.43,284.85417941794185,390.5286528652865, 506.5158797333848
31/03/2018 0:00,393.92,285.9357295729573,400.6173097309731, 508.4390473321992
1/04/2018 0:00,378.58,285.9357295729573,385.016503650365, 488.6394560799755
2/04/2018 0:00,385.05,285.9357295729573,391.596504650465, 496.99039189496165
3/04/2018 0:00,415.01,301.24438243824386,422.0658755875587, 535.6602585127334
4/04/2018 0:00,378.16,301.24438243824386,384.58936293629364, 488.09735514608155
5/04/2018 0:00,381.22,301.24438243824386,387.70138813881385, 492.0469476644521
6/04/2018 0:00,368.89,301.24438243824386,375.1617571757175, 476.1324131051354
7/04/2018 0:00,384.51,301.24438243824386,391.0473237323732, 496.293404979955
8/04/2018 0:00,400.4,301.24438243824386,407.2074807480747, 516.8028903122779
9/04/2018 0:00,399.44,301.24438243824386,406.23115911591157, 515.5638024633773
10/04/2018 0:00,416.07,302.0138073807381,423.1438973897389, 537.0284180125611
11/04/2018 0:00,429.52,311.7767936793679,436.82257025702563, 554.3885550622617
12/04/2018 0:00,495.67,359.7932653265327,504.09723272327227, 639.7694521505664
13/04/2018 0:00,495.11,359.7932653265327,503.52771177117705, 639.0466509053743
14/04/2018 0:00,502.68,364.88163216321635,511.2264146414641, 648.817374880559
15/04/2018 0:00,533.88,387.5288568856886,542.9568676867686, 689.0877299698274
16/04/2018 0:00,511.46,387.5288568856886,520.1556895689569, 660.1498658319621
17/04/2018 0:00,502.56,387.5288568856886,511.1043744374437, 648.6624888994464
18/04/2018 0:00,526.09,387.5288568856886,535.0344244424442, 679.033048362603
19/04/2018 0:00,568.14,412.39725172517257,577.7993459345934, 733.3076775774663
20/04/2018 0:00,617.09,447.9287148714872,627.5815791579157, 796.4882507063026
21/04/2018 0:00,604.87,447.9287148714872,615.1538183818382, 780.7156949630057
22/04/2018 0:00,620.92,450.7088068806881,631.4766956695669, 801.431694936812
23/04/2018 0:00,645.09,468.25314731473156,656.0576267626763, 832.6283129659024
24/04/2018 0:00,701.58,509.257689768977,713.5080528052805, 905.5408885746451
25/04/2018 0:00,618.0,509.257689768977,628.5070507050705, 797.6628027297395
26/04/2018 0:00,661.51,509.257689768977,672.7567946794678, 853.8218780481391
27/04/2018 0:00,643.46,509.257689768977,654.3999139913991, 830.5244450557899
28/04/2018 0:00,682.86,509.257689768977,694.4697809780978, 881.3786755210839
29/04/2018 0:00,690.85,509.257689768977,702.5956245624562, 891.6915004301626
30/04/2018 0:00,670.78,509.257689768977,682.1844004400439, 865.786820089085
1/05/2018 0:00,672.0,509.257689768977,683.4251425142513, 867.3614942303963
2/05/2018 0:00,688.56,509.257689768977,700.2666906690667, 888.7357596239309
3/05/2018 0:00,779.0,565.4547454745475,792.2443244324431, 1005.4681607224385
4/05/2018 0:00,785.99,570.528594859486,799.3531663166316, 1014.4902691222458
5/05/2018 0:00,819.5,594.8525852585259,833.4328932893288, 1057.7421793479311
6/05/2018 0:00,794.3,594.8525852585259,807.8044504450444, 1025.2161233142913
7/05/2018 0:00,752.49,594.8525852585259,765.283609360936, 971.2512660616532
8/05/2018 0:00,748.99,594.8525852585259,761.724103410341, 966.7337582792031
9/05/2018 0:00,751.75,594.8525852585259,764.5310281028102, 970.2961358447923
10/05/2018 0:00,722.52,594.8525852585259,734.8040684068405, 932.5684922787885
11/05/2018 0:00,676.96,594.8525852585259,688.4694709470947, 873.7634481163826
12/05/2018 0:00,684.11,594.8525852585259,695.7410331033103, 882.9920711576733
13/05/2018 0:00,729.08,594.8525852585259,741.475599559956, 941.0355925796092
14/05/2018 0:00,727.49,594.8525852585259,739.8585668566856, 938.9833533298676
15/05/2018 0:00,704.91,594.8525852585259,716.8946684668466, 909.8389745505187
16/05/2018 0:00,706.29,594.8525852585259,718.2981308130812, 911.6201633333133
17/05/2018 0:00,667.62,594.8525852585259,678.9706750675067, 861.7081559197874
18/05/2018 0:00,692.6,594.8525852585259,704.3753775377537, 893.9502543213875
19/05/2018 0:00,697.0,594.8525852585259,708.8501850185017, 899.6294069621817
20/05/2018 0:00,716.16,594.8525852585259,728.3359375937592, 924.3595352798221
21/05/2018 0:00,696.7,594.8525852585259,708.5450845084508, 899.2421920094004
22/05/2018 0:00,640.99,594.8525852585259,651.8879197919791, 827.3363752778894
23/05/2018 0:00,577.19,418.96639863986405,587.0032113211321, 737.538775366509
24/05/2018 0:00,602.18,437.10595459545954,587.0032113211321, 730.1633876128438
25/05/2018 0:00,585.55,437.10595459545954,595.5053455345534, 709.9989564859357
26/05/2018 0:00,586.0,437.10595459545954,595.9629962996299, 710.544596534469
27/05/2018 0:00,570.4,437.10595459545954,580.0977697769777, 691.6290748519814
28/05/2018 0:00,511.5,437.10595459545954,520.1963696369636, 620.210855166179
29/05/2018 0:00,567.36,437.10595459545954,577.0060846084608, 687.9429731907787
30/05/2018 0:00,557.19,437.10595459545954,566.6631773177318, 675.6115080939263
31/05/2018 0:00,577.81,437.10595459545954,587.6337523752375, 700.613947651163
1/06/2018 0:00,579.0,437.10595459545954,588.8439843984398, 702.0568624461733
2/06/2018 0:00,590.85,437.10595459545954,600.8954545454545, 716.4253837242168
3/06/2018 0:00,619.66,449.7942074207421,630.1952735273526, 751.3584721647594
4/06/2018 0:00,591.02,449.7942074207421,601.0683448344834, 716.6315144092182
5/06/2018 0:00,609.05,449.7942074207421,619.4048854885488, 738.4934923537855
6/06/2018 0:00,607.4,449.7942074207421,617.7268326832682, 736.4928121758302
7/06/2018 0:00,605.16,449.7942074207421,615.4487488748874, 733.7767372675755
8/06/2018 0:00,598.68,449.7942074207421,608.8585778577857, 725.919520568696
9/06/2018 0:00,592.87,449.7942074207421,602.949797979798, 718.8747012754106
10/06/2018 0:00,524.11,449.7942074207421,533.0207610761075, 635.5009018595231
11/06/2018 0:00,531.69,449.7942074207421,540.7296339633964, 644.6919053437061
12/06/2018 0:00,493.0,449.7942074207421,501.38183818381833, 597.7789865042546
13/06/2018 0:00,475.47,449.7942074207421,483.553798379838, 576.5232752802798
14/06/2018 0:00,519.29,449.7942074207421,528.118812881288, 629.6564906730108
15/06/2018 0:00,487.48,449.7942074207421,495.76798879887986, 591.0858019089128
16/06/2018 0:00,496.74,449.7942074207421,505.1854245424542, 602.3138615742869
17/06/2018 0:00,497.14,449.7942074207421,505.5922252225222, 602.7988749507609
18/06/2018 0:00,517.95,449.7942074207421,526.7560306030603, 628.031695861823
19/06/2018 0:00,537.97,449.7942074207421,547.116404640464, 652.3066153543487
20/06/2018 0:00,536.49,449.7942074207421,545.6112421242124, 650.5120658613947
21/06/2018 0:00,526.18,449.7942074207421,535.1259545954595, 638.0108460827763
22/06/2018 0:00,462.09,449.7942074207421,469.9463156315631, 560.2995778372232
23/06/2018 0:00,473.41,449.7942074207421,481.4587748774877, 574.0254563914386
24/06/2018 0:00,454.41,449.7942074207421,462.1357425742574, 550.9873210089218
25/06/2018 0:00,458.7,449.7942074207421,466.49867986798677, 556.1890894716058
26/06/2018 0:00,429.34,311.6461366136614,436.63950995099503, 515.3832165620272
27/06/2018 0:00,441.64,320.5743694369437,436.63950995099503, 510.22938439640694
28/06/2018 0:00,420.22,320.5743694369437,427.36445444544455, 485.48272781237694
29/06/2018 0:00,434.77,320.5743694369437,442.1618291829182, 502.2924315144141
30/06/2018 0:00,454.09,329.61148314831485,461.81030203020293, 524.6129452960882
1/07/2018 0:00,452.1,329.61148314831485,459.78646864686465, 522.313886164332
2/07/2018 0:00,476.25,345.69681968196824,484.34705970597054, 550.2145283914247
3/07/2018 0:00,461.82,345.69681968196824,469.6717251725172, 533.5434614209506
4/07/2018 0:00,467.38,345.69681968196824,475.32625462546247, 539.9669633167119
5/07/2018 0:00,467.87,345.69681968196824,475.8245854585458, 540.5330633039283
6/07/2018 0:00,470.47,345.69681968196824,478.4687898789879, 543.5368591544642
7/07/2018 0:00,485.57,352.46195219521957,493.8255155515551, 560.9819812094994
8/07/2018 0:00,486.77,353.33299929993,495.0459175917591, 562.3683485251313
9/07/2018 0:00,471.71,353.33299929993,479.72987198719863, 544.9694387139505
10/07/2018 0:00,432.48,353.33299929993,439.83289528952895, 499.6467805537498
11/07/2018 0:00,444.99,353.33299929993,452.5555865586558, 514.0996598192128
12/07/2018 0:00,431.14,353.33299929993,438.47011301130107, 498.0986703846275
13/07/2018 0:00,432.46,353.33299929993,439.81255525552547, 499.6236744318226
14/07/2018 0:00,433.19,353.33299929993,440.5549664966496, 500.4670478821654
15/07/2018 0:00,449.78,353.33299929993,457.4270247024702, 519.6335760207769
16/07/2018 0:00,478.49,353.33299929993,486.6251435143514, 552.802414047271
17/07/2018 0:00,498.76,362.0362116211621,507.2397679767976, 576.220468620487
18/07/2018 0:00,479.41,362.0362116211621,487.5607850785078, 553.8652956559221
19/07/2018 0:00,468.57,362.0362116211621,476.53648664866483, 541.3417775713802
20/07/2018 0:00,449.04,362.0362116211621,456.67444344434443, 518.7786495094705
21/07/2018 0:00,460.23,362.0362116211621,468.0546924692469, 531.7065247277383
22/07/2018 0:00,457.47,362.0362116211621,465.24776777677766, 528.5178799017848
23/07/2018 0:00,450.05,362.0362116211621,457.70161516151614, 519.945508666794
24/07/2018 0:00,479.28,362.0362116211621,487.42857485748567, 553.7151058633953
25/07/2018 0:00,472.1,362.0362116211621,480.126502650265, 545.4200080915309
26/07/2018 0:00,462.64,362.0362116211621,470.5056665666566, 534.4908124199658
27/07/2018 0:00,470.09,362.0362116211621,478.0823292329232, 543.0978428378473
28/07/2018 0:00,469.29,362.0362116211621,477.2687278727872, 542.1735979607595
29/07/2018 0:00,466.4,362.0362116211621,474.32959295929584, 538.8347633422792
30/07/2018 0:00,456.23,362.0362116211621,463.98668566856685, 527.0853003422985
31/07/2018 0:00,432.22,362.0362116211621,439.5684748474847, 499.34640096869623
1/08/2018 0:00,420.41,362.0362116211621,427.5576847684768, 485.70223597068525
2/08/2018 0:00,410.62,362.0362116211621,417.6012381238123, 474.39178928732133
3/08/2018 0:00,417.52,362.0362116211621,424.6185498549854, 482.36340135220496
4/08/2018 0:00,407.21,362.0362116211621,414.13326232623257, 470.4521954987339
5/08/2018 0:00,408.79,362.0362116211621,415.7401250125012, 472.27757913098264
6/08/2018 0:00,405.28,362.0362116211621,412.17044904490444, 468.22245473275916
7/08/2018 0:00,378.21,362.0362116211621,384.6402130213021, 436.9483187042954
8/08/2018 0:00,355.48,258.0331873187319,361.5237643764376, 406.5813290226935
9/08/2018 0:00,363.3,263.7095109510951,361.5237643764376, 402.5155157324666
10/08/2018 0:00,331.81,263.7095109510951,337.4513341334133, 367.6264059322591
11/08/2018 0:00,317.69,263.7095109510951,323.09127012701265, 351.9822576191778
12/08/2018 0:00,317.89,263.7095109510951,323.29467046704667, 352.20384612219596
13/08/2018 0:00,283.81,263.7095109510951,288.6352525252525, 314.4451652079035
14/08/2018 0:00,278.41,263.7095109510951,283.14344334433446, 308.4622756264135
